Project_id,Project name,Project link,VT link,VT detection result,Scan Result,Propogation link,Propogation method
80,nuxt-generate-cluster,https://github.com/YoshiTheChinchilla/nuxt-generate-cluster,https://www.virustotal.com/gui/file/a3a6f04cf200965afc8ea13763354acbfaca0955be7e0e66faace6f6b8ee28a3/detection/,0/59,Pass,
81,application-services,https://github.com/YoshiTheChinchilla/application-services,https://www.virustotal.com/gui/file/12b83d52f75349cf9b0106a110c845b21814aff17e97ddb8c9a233f78b749c91/detection/,0/59,Pass,
82,line-things-starter,https://github.com/YoshiTheChinchilla/line-things-starter,https://www.virustotal.com/gui/file/39335b05f7c184afa0dfd9b1f4f06c48654d26f3b42f303da90074584ac0c91e/detection/,0/59,Pass,
83,lets-get-arrested,https://github.com/YoshiTheChinchilla/lets-get-arrested,https://www.virustotal.com/gui/file/7f26296d26749e6ac4c4fa1b8e4d1991edee4c2449d458e55bf24653558f500d/detection/,0/58,Pass,
84,Spoon-Knife,https://github.com/YoshiTheChinchilla/Spoon-Knife,https://www.virustotal.com/gui/file/ac50304b0bc5ba36ff1ad647c2d129a86beaba7ef90cc58e8e36777951b1fdcb/detection/,0/58,Pass,
85,git-bomb,https://github.com/YoshiTheChinchilla/git-bomb,N/A,Download Error,ERROR,
86,git-bomb-segfault,https://github.com/YoshiTheChinchilla/git-bomb-segfault,N/A,Download Error,ERROR,
87,formatter.js,https://github.com/YoshiTheChinchilla/formatter.js,https://www.virustotal.com/gui/file/b63dc952edf6ce3ac942a69930fa7d73c52f90fc67aa00073b183266083ae928/detection/,0/58,Pass,
88,wp-sandbox,https://github.com/Dmitriy-Vas/wp-sandbox,https://www.virustotal.com/gui/file/a10f6f9154f2ada69c5a3049c7b63e0013a81d84bb47fb07ec72fb32bcac23a9/detection/,1/56,Pass,
89,java-rotmg-lib,https://github.com/Dmitriy-Vas/java-rotmg-lib,https://www.virustotal.com/gui/file/e7b9d12b3bf00a5cb0c08edfaee9277b52f17a591f0d2e0b43fbd6dc7565b07e/detection/,0/57,Pass,
90,ts-discord-bot,https://github.com/Dmitriy-Vas/ts-discord-bot,https://www.virustotal.com/gui/file/920c12dec2ade7f98cc3a60256225a63b1a06adae9c955ca279ab710bb0758aa/detection/,0/58,Pass,
91,List-Of-Solutions,https://github.com/Dmitriy-Vas/List-Of-Solutions,https://www.virustotal.com/gui/file/f76ad127a0fe9bf2869d2572a09311bc194192c1a4aa7cc726bc92ab13fc140e/detection/,0/58,Pass,
92,go-discord-bot,https://github.com/Dmitriy-Vas/go-discord-bot,https://www.virustotal.com/gui/file/1b9597eb1744b80a7b9bf8c1a87d428d120e6964e7acac3c3a63ac198ec5c31d/detection/,0/54,Pass,
93,go-waka-cli,https://github.com/Dmitriy-Vas/go-waka-cli,https://www.virustotal.com/gui/file/7bc410c653cb72920e7a92c655c2345a2662ae1b20d9ae18a3e515ded4816e69/detection/,0/58,Pass,
94,commit-guide-ru,https://github.com/Dmitriy-Vas/commit-guide-ru,https://www.virustotal.com/gui/file/02f80ebb46105f4d006d937e82a056c9898796863c71fa5a8628a97c7db7af4d/detection/,0/55,Pass,
95,go-file-copies,https://github.com/Dmitriy-Vas/go-file-copies,https://www.virustotal.com/gui/file/d1d7956f4329797b31c9526a2d19ab813fc992dc577246924b0f250124ae06e3/detection/,0/59,Pass,
96,go-dungeon-gen,https://github.com/Dmitriy-Vas/go-dungeon-gen,https://www.virustotal.com/gui/file/768e979caeef69aeacc4ee27a4c5c97d36d41b8237341a96f42c45a30f549a0d/detection/,0/59,Pass,
97,hello-java,https://github.com/Joxon/hello-java,https://www.virustotal.com/gui/file/cef3308dc313f002f02dd168221f0f3c7af33f2b8301677e2c0524f75f9e68bd/detection/,0/55,Pass,
98,hello-js,https://github.com/Joxon/hello-js,https://www.virustotal.com/gui/file/6510789ce0d8a798e79f60b66854225b4db60b8b8bbfb0e128928187b6889e20/detection/,0/58,Pass,
99,multimedia-web-design,https://github.com/Joxon/multimedia-web-design,https://www.virustotal.com/gui/file/0f53ede57c26ae21f561b843242e7643bd381fa33a74facab70f399dfce85db7/detection/,0/59,Pass,
100,taro-tomato-wxcloud,https://github.com/Joxon/taro-tomato-wxcloud,https://www.virustotal.com/gui/file/44bdbb24c8f31ec4e5e8e0d611ef588fbf9b9ade4063fd450cd8cc43ffae06b9/detection/,0/57,Pass,
101,bupt-ood-fall2017,https://github.com/Joxon/bupt-ood-fall2017,https://www.virustotal.com/gui/file/cd76b4d04467b1ec4e1ed0ae76ab6832f760962e9da04213a20214e2815f6c5b/detection/,0/58,Pass,
102,SSA-CUDA-recovered,https://github.com/Joxon/SSA-CUDA-recovered,https://www.virustotal.com/gui/file/c383231ec71732fe26df07d452b045fab051a754ae1307579fbe73769f838418/detection/,0/58,Pass,
103,taro-tomato,https://github.com/Joxon/taro-tomato,https://www.virustotal.com/gui/file/c90ee8a4822bf1bb0d1243b3be5b0358337ce9343119d183d6715c125730e2b6/detection/,0/57,Pass,
104,hello-taro,https://github.com/Joxon/hello-taro,https://www.virustotal.com/gui/file/d7610fb5efbd92a431ab40a19079e198135cbb3bdda20de97449fd3f9567e695/detection/,0/58,Pass,
105,hello-py-pub,https://github.com/Joxon/hello-py-pub,https://www.virustotal.com/gui/file/8d5d6088691b3e8b6088af4dc615e3adf25083d2e942df34e415564e5fe9ccc1/detection/,0/59,Pass,
106,scoreman-vue,https://github.com/Joxon/scoreman-vue,https://www.virustotal.com/gui/file/9b845e5258a66699fa302dab1d1f8086da52f65d90d8f0ff879426c6a5cae5c8/detection/,0/59,Pass,
107,blog-hexo,https://github.com/Joxon/blog-hexo,https://www.virustotal.com/gui/file/94ed8fadf80abc89bcd2c8577a4432e25e437c654174f52faf089593a3066db3/detection/,0/59,Pass,
108,hello-go,https://github.com/Joxon/hello-go,https://www.virustotal.com/gui/file/9147fa1a844104ec9114fa65d33a78a563de83339711870eb535c3cc8be66708/detection/,0/59,Pass,
109,SSA-CUDA92,https://github.com/Joxon/SSA-CUDA92,https://www.virustotal.com/gui/file/5bce52add0d065933730f26738f88141d9b53644b0bc16945c51d07b765844ae/detection/,0/59,Pass,
110,hello-cuda,https://github.com/Joxon/hello-cuda,https://www.virustotal.com/gui/file/45222d25373da6788c5b6c272dadb1947b25cf08d29a7d15cb66a62e20271dbd/detection/,0/57,Pass,
111,BMP-Viewer,https://github.com/Joxon/BMP-Viewer,https://www.virustotal.com/gui/file/75f5082bc528089c941be7b50cbcd150931adf3dcecb2a00e25d1a580d68a760/detection/,0/59,Pass,
112,eshop-qt-2017,https://github.com/Joxon/eshop-qt-2017,https://www.virustotal.com/gui/file/45f1bf153afd34e838cc95cd5e0cc4a287aded145582395fb9eb8c067d7e53a8/detection/,0/58,Pass,
113,ebank-qt-2017,https://github.com/Joxon/ebank-qt-2017,https://www.virustotal.com/gui/file/d88acfeecbe2c50d43a613a8371af399bd0ce181a16037ca6f417a92089375a3/detection/,0/58,Pass,
114,blog-serverless,https://github.com/Joxon/blog-serverless,https://www.virustotal.com/gui/file/e46ab07747513b7e2e7cd55decd1c8f2ec23d73d1282558fc2e2fb07a9c1d47a/detection/,0/59,Pass,
115,trainsim-sdl-2016,https://github.com/Joxon/trainsim-sdl-2016,https://www.virustotal.com/gui/file/51a6e1589b1bf766668841105a38e2f261de5959cb7c3c1eea03decaa90c4abb/detection/,1/59,Pass,
116,library-qt-2017,https://github.com/Joxon/library-qt-2017,https://www.virustotal.com/gui/file/4e765d04920b8f35d493932a0ae80d5fdd9b92db8038ee980f6dbf9399f76444/detection/,0/59,Pass,
117,DNS-Relay-Server,https://github.com/Joxon/DNS-Relay-Server,https://www.virustotal.com/gui/file/db4290e91d1a6be1ed018ce977afb2ce1eb27ddc20656da75290a173236729a6/detection/,0/58,Pass,
118,aircond-client,https://github.com/Joxon/aircond-client,https://www.virustotal.com/gui/file/d81f191761b81b7bf48d2899a42462c3f1586e6a97f3e60a8c28c76e924f9af3/detection/,0/58,Pass,
119,aircond-server,https://github.com/Joxon/aircond-server,https://www.virustotal.com/gui/file/f17cf2e3f9e53f5244b162b0a2a284c51311cc755f65168830b9af497dde2733/detection/,0/58,Pass,
120,scoreman-ejs,https://github.com/Joxon/scoreman-ejs,https://www.virustotal.com/gui/file/beaa01081f4fdbc30f0ec99954e5b893dbed2fcae34897658539b342626be2f2/detection/,0/58,Pass,
121,hello-world,https://github.com/Joxon/hello-world,https://www.virustotal.com/gui/file/72e168cff0389677066b8090b8b2107a281621ace5067e037433440e7a90dab3/detection/,0/58,Pass,
122,Qv2ray,https://github.com/lhy0403/Qv2ray,https://www.virustotal.com/gui/file/d4393012e423abb86a298bb9f248721e7ab5693ae62bee0fdac7daf543a485f8/detection/,1/58,Pass,
123,qzxing_noTests,https://github.com/lhy0403/qzxing_noTests,https://www.virustotal.com/gui/file/2a67838e641bfab75caa088f9e9d77e38e8fb4efe2d2bddc7339a9feb41df506/detection/,0/57,Pass,
124,QtMaterial,https://github.com/lhy0403/QtMaterial,https://www.virustotal.com/gui/file/033b2a469e1f4f7ce9df0c55bf1358863e2e548ec98059a3e04dfd1750a1fa26/detection/,0/59,Pass,
125,qt-material-widgets,https://github.com/lhy0403/qt-material-widgets,https://www.virustotal.com/gui/file/24dc0949af859ddd7e974af43bcc392672ed1c0a27cbf3269e5ecaae4fff28c9/detection/,0/58,Pass,
126,Encrypted-Transfer-Protocol,https://github.com/lhy0403/Encrypted-Transfer-Protocol,https://www.virustotal.com/gui/file/daaa1d94b1eb238d47b1e3e386f1f182a34a8a9b6f2ab5ccc8f0df52a5a2efc7/detection/,0/59,Pass,
127,BedrockServerd,https://github.com/lhy0403/BedrockServerd,https://www.virustotal.com/gui/file/d37dde01901e67aea6e4f504e7ff0373decfd47864240bb0127311986079b775/detection/,1/58,Pass,
128,gaminganywhere,https://github.com/lhy0403/gaminganywhere,https://www.virustotal.com/gui/file/22260eff184d7f5086f5ed76b71a7c7d59475bebd6c04d0fbaf37a481e82f0a3/detection/,0/39,Pass,
129,Qv2ray-Plugin-PlasmaToolbar,https://github.com/lhy0403/Qv2ray-Plugin-PlasmaToolbar,https://www.virustotal.com/gui/file/135823fe09fefc6a46f6c027df0fe05fa979b1b73b77ff1d6581e62b1d7c2e2b/detection/,0/58,Pass,
130,Qv2ray-Plugin-WinToolbar,https://github.com/lhy0403/Qv2ray-Plugin-WinToolbar,https://www.virustotal.com/gui/file/bc9ad158c8065a170fc3e83d7543a11a4e0ef81474d599b04c20e8c3f912aa66/detection/,0/59,Pass,
131,code-server,https://github.com/lhy0403/code-server,https://www.virustotal.com/gui/file/ce7ea11a6937bdbbd735c91a16db2742d9ae34642c5cbfe7e592cd8be47deb44/detection/,0/57,Pass,
132,install-qt-action,https://github.com/lhy0403/install-qt-action,https://www.virustotal.com/gui/file/1969d7a179e114783af491f8d56b3d560ab12b408754f42d7acf2d10ec59ab2a/detection/,0/59,Pass,
133,panon,https://github.com/lhy0403/panon,https://www.virustotal.com/gui/file/a32e17f984dd7d66bda00dc973db30c0e46ac6c5d70297b5113f5717cca2f843/detection/,0/56,Pass,
134,lhy0403.github.io,https://github.com/lhy0403/lhy0403.github.io,https://www.virustotal.com/gui/file/cc9e87161b4aa5a46ede24d74db4c6fbca7f26d39a91d5b24e1e49d61c15fe40/detection/,0/58,Pass,
